"Activity" "Subject" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()"
"STANDING" 17 0.284527775128205 -0.0135448133448718 -0.117036181603846 -0.79810925919359 -0.704736064884615 -0.780068071384615 0.568782829038462 0.0635112564153846 0.214057953448718 -0.982124217692308 -0.968593312179487 -0.957495188333333 0.0829010822461538 -0.0103660315191026 0.000347802747820513 -0.798437093128205 -0.761098891161539 -0.864269022051282 -0.0369659621262821 -0.0666328000858974 0.0855130149820513 -0.819651704512821 -0.818894683666667 -0.807836172564103 -0.10776002335641 -0.0189065810371795 -0.058935058775641 -0.836108591153846 -0.869466683679487 -0.846703907487179 -0.753330415653846 -0.77125198255 -0.753330415653846 -0.77125198255 -0.800857051346154 -0.779264747664103 -0.764053507833333 -0.789502076807692 -0.859785019615385 -0.857892690141026 -0.801699270782051 -0.720774570830769 -0.8114879425 -0.797103800877179 -0.715384516564103 -0.781158230038462 -0.809417198987179 -0.775273695478205 -0.853420404346154 -0.805347904961538 -0.762127498835897 -0.874109236153846 -0.798944730124359 -0.826494953128205 -0.79771102025641 -0.827923771564103 -0.817465427025641 -0.829624568461538 -0.765313001271795 -0.810928275435897 -0.782590364320513 -0.776702727564103 -0.813918263589744 -0.811600298858974 -0.86468501775641 -0.860020126038462
"STANDING" 18 0.285256796849315 -0.0149569373867123 -0.107348510630137 -0.758605928205479 -0.633909670683562 -0.725865838312329 0.632727252739726 0.00773563612739726 0.112744681286301 -0.977181658493151 -0.961883352739726 -0.95461357369863 0.0648073049141096 1.28992900000013e-05 -0.00291783478027397 -0.746829576315069 -0.700272157328767 -0.825335205958904 -0.0353522584189041 -0.0690277473150685 0.0755580046027397 -0.791144464041096 -0.780530133054794 -0.750301901808219 -0.106952243328767 -0.0396628335041096 -0.0460591635836986 -0.799706261219178 -0.841996639945205 -0.806455821479452 -0.699820704633507 -0.718886340246575 -0.699820704633507 -0.718886340246575 -0.74928830980411 -0.718604323590411 -0.719299319179315 -0.744366489082192 -0.823877999863014 -0.830488493876712 -0.755191616035616 -0.655662292356164 -0.757512306328767 -0.761107525153425 -0.646285612475342 -0.731558347958904 -0.761200262290274 -0.717397431742466 -0.810180664671233 -0.755411654862877 -0.702286040684932 -0.839257051383562 -0.75645411309589 -0.786445888671233 -0.734863135136986 -0.803593593958904 -0.7808639 -0.779632757246575 -0.708807358 -0.768688372246575 -0.719357686479452 -0.719098914753425 -0.769773559143836 -0.774233761780822 -0.83309097060274 -0.839397006876712
"STANDING" 19 0.285992849041096 -0.0192933976956164 -0.110634177843836 -0.802032975350685 -0.725204326113699 -0.753821714123288 0.391157291506849 0.159473853589041 0.217182817643836 -0.975884087260274 -0.96697358109589 -0.952947898630137 0.0710232713547945 0.00102188858191781 0.0111104361447945 -0.819490956330137 -0.798871013794521 -0.871168402328767 -0.00712867276986301 -0.0875919479178082 0.078576084109589 -0.844034441 -0.822914582190411 -0.788716495821918 -0.0965575891589041 -0.0430108071041096 -0.058194823069863 -0.864902389452055 -0.887090805479452 -0.868477465753425 -0.755081906239726 -0.770881546424658 -0.755081906239726 -0.770881546424658 -0.822404473424658 -0.80825428338274 -0.767129096821918 -0.795772019931507 -0.878857575616438 -0.881655698082192 -0.809626396558904 -0.751138355734247 -0.80201228260274 -0.799907929780822 -0.729683659561644 -0.748692001749452 -0.827858186972603 -0.807527682534247 -0.859586454821918 -0.827438932027397 -0.803485844178082 -0.881267366712329 -0.823706996643836 -0.837920216013699 -0.804327345917808 -0.851762754863014 -0.817259746342466 -0.803810169273973 -0.778632220178082 -0.802302257424658 -0.80443510162274 -0.813991369730137 -0.82576023209589 -0.813037732068493 -0.881116582739726 -0.890880017945205
"STANDING" 20 0.286782891780822 -0.0187224918308219 -0.106308138027397 -0.721413725821918 -0.625954862424657 -0.697658454219178 0.553191864479452 0.0440405392191781 0.174333348753425 -0.975386570547945 -0.971724307671233 -0.955500150547945 0.0788840599753425 0.00999797978027397 0.00461575124115068 -0.730593890327397 -0.694072772328767 -0.81661883369863 -0.0533255452123288 -0.0532490673150685 0.072381177639726 -0.790502512876712 -0.751293177232877 -0.718330800808219 -0.0868900268630137 -0.0302752992287671 -0.0560924770136986 -0.783764193205479 -0.835920956876712 -0.797398856917808 -0.669633694328767 -0.708580710520548 -0.669633694328767 -0.708580710520548 -0.733950385619178 -0.71943968069863 -0.692625418438356 -0.738990387452055 -0.815249024123288 -0.829006227945206 -0.728183984589041 -0.646960061643836 -0.737713224753425 -0.720316939150685 -0.63998489109589 -0.700713440630137 -0.743982690328767 -0.712125579686301 -0.802614738219178 -0.741143334465753 -0.695417372150685 -0.829376908219178 -0.747652522041096 -0.769906240712329 -0.713405720657534 -0.805063817547945 -0.744726352438356 -0.748366275753425 -0.700538071561644 -0.759138745863014 -0.715820667191781 -0.725110752931507 -0.762601498671233 -0.770034825068493 -0.830530229273973 -0.839967966890411
"STANDING" 21 0.287755172134831 -0.0189951670910112 -0.115601219022472 -0.764414227516854 -0.659915251191011 -0.728525995674157 0.570826101910112 0.0670675718033708 0.149119675258427 -0.97080813752809 -0.963656538539326 -0.94524526741573 0.0791472513932584 0.00618527001853933 -0.00739851424685393 -0.775750378988764 -0.733377026966292 -0.842589817440449 -0.0338402837549438 -0.0771434221247191 0.108192050950562 -0.795421807696629 -0.77813465347191 -0.771885075146067 -0.0831667382134832 -0.0411233737382022 -0.0636072502808989 -0.82511940605618 -0.853140639711236 -0.839364226966292 -0.708038021483146 -0.742505532011236 -0.708038021483146 -0.742505532011236 -0.772832415617978 -0.763230483651685 -0.722297195 -0.75128685648427 -0.84422274194382 -0.850609626179775 -0.769641221797753 -0.682493220803371 -0.770165147741573 -0.763768667477528 -0.670850799820225 -0.729635000848315 -0.786303981906742 -0.750106885910112 -0.830271489213483 -0.785580695382022 -0.733583990891685 -0.853492415505618 -0.762647883134831 -0.793050388786517 -0.769365746359551 -0.807259518550562 -0.773869664955056 -0.794939779325843 -0.737026959774157 -0.786968813044944 -0.759166029820225 -0.770429265168539 -0.786065106557303 -0.773711462707865 -0.851071592955056 -0.860787075617978
"STANDING" 22 0.288689131746032 -0.0150818508547619 -0.111100744174603 -0.76214266452381 -0.683651647063492 -0.773842070984127 0.566017944603175 0.0593021380952381 0.19655450295873 -0.975034388095238 -0.965953932063492 -0.952223712857143 0.0597815825730159 0.0127521566438095 -0.0190689521938095 -0.783615994269841 -0.746294377825397 -0.859554134444444 -0.0471183077904762 -0.0595410431204762 0.0684302665825397 -0.817420143015873 -0.807303343555556 -0.774471196142857 -0.0796118582442857 -0.04462994 -0.0527559065861905 -0.816823893587302 -0.880134017460317 -0.836387225380952 -0.721976154619048 -0.745849318952381 -0.721976154619048 -0.745849318952381 -0.785212814603175 -0.773716661587302 -0.746478316912698 -0.769649898809524 -0.85447038852381 -0.870924344714286 -0.777463558603175 -0.707178512698413 -0.808094778095238 -0.756854957650794 -0.692029441238095 -0.77489597984127 -0.797946613531746 -0.765279156507937 -0.849208352857143 -0.788418276412698 -0.743026819968254 -0.868403203174603 -0.785502588988889 -0.829745387460317 -0.778870088111111 -0.828852316984127 -0.798276251587302 -0.795285824920635 -0.750100435316191 -0.783287042380952 -0.774779724777778 -0.774510292698413 -0.805242972412698 -0.788175637460317 -0.87108209768254 -0.880098339622222
"STANDING" 23 0.289399918235294 -0.0162537318141029 -0.113921648985294 -0.661892017220588 -0.546564725997059 -0.623322928441176 0.552828629514706 0.096511667775 0.188819146064706 -0.975418131911765 -0.955839920735294 -0.940621722205882 0.0646833030323529 0.0141818824235294 -0.00385202184470588 -0.700022871745588 -0.649507381529412 -0.78342791325 -0.0291144262130882 -0.0951799082632206 0.0798037323263235 -0.754122225735294 -0.709613634176471 -0.678174672647059 -0.109598233661765 -0.0246988722132353 -0.0430971153827941 -0.758833588088235 -0.818813583382353 -0.763127707470588 -0.593497688211765 -0.629711095205882 -0.593497688211765 -0.629711095205882 -0.695442843661765 -0.681203172127941 -0.650445467838235 -0.694906332558824 -0.791159991926471 -0.809713088529412 -0.694138086897059 -0.583414304370588 -0.692106909117647 -0.651657083058824 -0.558043668561765 -0.620417703373529 -0.724054111735294 -0.674471248867647 -0.768880678970588 -0.702559246676471 -0.646338133705882 -0.796814667073529 -0.712191511794118 -0.744161755544118 -0.670018180823529 -0.768973659705882 -0.695478647088235 -0.711655528691176 -0.637773996298529 -0.684230343058824 -0.686801579414706 -0.676464472193382 -0.731425516779412 -0.725723633882353 -0.814703621617647 -0.817658930588235
"STANDING" 24 0.290628667681159 -0.0160245409463768 -0.111073849094203 -0.728015524043478 -0.635701536043478 -0.702110987115942 0.498902384927536 0.128490302650725 0.220947815107246 -0.976710453913043 -0.966215394347826 -0.943819790144928 0.0425595498985507 0.025222152887971 -0.0172400538204638 -0.733684895957971 -0.708160864942029 -0.828181237971015 -0.0286786108002899 -0.0585194857898551 0.0861654050971015 -0.795782344202899 -0.729823481511594 -0.74806266742029 -0.0907776924927536 -0.0583928712246377 -0.048241656173913 -0.801818039695652 -0.841041301304348 -0.809582898289855 -0.674076109926087 -0.706122433594203 -0.674076109926087 -0.706122433594203 -0.744267405347826 -0.719963274826087 -0.697329977101449 -0.729894050927536 -0.82407079057971 -0.841230710869565 -0.730318567985507 -0.657761417768116 -0.754577713913044 -0.728539915072464 -0.647998987478261 -0.699865985768116 -0.743356117463768 -0.722293961 -0.811782702028986 -0.747875031053623 -0.713538406304348 -0.843697558985507 -0.764888918173913 -0.764007574246377 -0.746744708594203 -0.807222609130435 -0.715554523214493 -0.772590741449275 -0.699547027550725 -0.756483843637681 -0.710602495565217 -0.733999199144928 -0.763773108333333 -0.756429376768116 -0.841939609014493 -0.851487461594203
"STANDING" 25 0.291882359459459 -0.0147956424632432 -0.11098285977027 -0.644136539590541 -0.539503760668919 -0.638865028298649 0.528206316364865 0.0880188114189189 0.148055270412162 -0.975165144324324 -0.965938351891892 -0.949943950405405 0.099002744 -0.0202978593777027 -0.0302838422027027 -0.663887058108108 -0.631291901081081 -0.770199466948649 -0.0285672572189189 -0.0575673224054054 0.0680851195986486 -0.722562653513514 -0.713143693932432 -0.680976415841892 -0.0907181681783784 -0.0272707582633649 -0.062794850272973 -0.749570775 -0.797371017986486 -0.777420541851351 -0.583074345687838 -0.647396028201351 -0.583074345687838 -0.647396028201351 -0.667740343716216 -0.654553502918919 -0.625001967675676 -0.677985568743243 -0.778781427283784 -0.791132620135135 -0.663611550013513 -0.567112597356757 -0.688379030554054 -0.638076965283784 -0.5562096375 -0.642658393148649 -0.682349641824324 -0.650135203055405 -0.753603345493243 -0.675373694459459 -0.636367262924324 -0.785403313189189 -0.687829004290541 -0.732810155486486 -0.686376348918919 -0.736149216810811 -0.706671894581081 -0.710120465378378 -0.637622206837838 -0.709542024418919 -0.652166004121622 -0.660244240851351 -0.714935309372973 -0.712721661175676 -0.79564736727027 -0.800753598108108
"STANDING" 26 0.293282240405405 -0.0159392039883784 -0.110225841527027 -0.531432914910811 -0.441423148059459 -0.544168045189189 0.579196036445946 -0.00721840934189189 0.198584349487838 -0.967740675 -0.959326956891892 -0.943949529594595 0.121726790964865 0.010693215477973 -0.0287475229512162 -0.57089492627027 -0.551279674905405 -0.713296950797297 0.00238150340783784 -0.0963643232513514 0.0738499843486486 -0.686747532054054 -0.619147979106757 -0.599598273108108 -0.106939728878108 -0.000599372912162164 -0.0439704750645946 -0.687901680945946 -0.759006744135135 -0.691885379351351 -0.470444914651351 -0.522824065177027 -0.470444914651351 -0.522824065177027 -0.583557462943243 -0.56436580009054 -0.547178289527027 -0.60449185254054 -0.724704182391892 -0.750088657135135 -0.567666166717568 -0.482126457327027 -0.604604894986487 -0.520245614081081 -0.457561440532432 -0.549930988130946 -0.598194019247297 -0.58174365132027 -0.693313619864865 -0.582047365716216 -0.549320843932432 -0.732213488041892 -0.629345600378378 -0.654815200689189 -0.581230879432432 -0.707113448189189 -0.60531619672973 -0.644122348924324 -0.525753801027027 -0.597371918325676 -0.56525725257027 -0.567614639040541 -0.647357156816216 -0.646338363867568 -0.750753539905405 -0.768041821810811
"STANDING" 27 0.294867577625 -0.01668510004525 -0.1058694933425 -0.54341946315 -0.40679876151375 -0.5106809219375 0.645673956625 -0.04817342595 0.04774588913125 -0.96806836625 -0.957296375 -0.943715831875 0.07662754884 -0.04176447036675 -0.00042789994075 -0.5669962751 -0.5166861014625 -0.7050540254375 -0.034635357055 -0.07345097140625 0.079292563895 -0.6763321413375 -0.5991792519 -0.5859471990375 -0.104970280875 -0.04335479629425 -0.051328947295 -0.6533034623 -0.721223389875 -0.68642810145 -0.46001664503825 -0.531325853175 -0.46001664503825 -0.531325853175 -0.5698180700875 -0.5494734688375 -0.52078936076875 -0.57278795878375 -0.695798157575 -0.713709251 -0.5593649793875 -0.442789812725 -0.588905334375 -0.5387205068375 -0.42730178178625 -0.51049225147375 -0.587588759 -0.549986394489875 -0.6835336724375 -0.58495663708625 -0.51344530159875 -0.7252883549125 -0.6055214152375 -0.63084252735125 -0.5755873362 -0.7009164738 -0.588254043175 -0.629843843225 -0.5217822783125 -0.61169537215 -0.5430329343375 -0.56223110129 -0.6222729408 -0.6174301446 -0.7213116933625 -0.72550034535
"STANDING" 28 0.296570007468354 -0.0192384517341772 -0.110077641582278 -0.564011284312785 -0.442629907177215 -0.571399727906329 0.562077956708861 0.0215131530126582 0.15424766406962 -0.968839858481013 -0.955627053924051 -0.934038267341772 0.0573715652443038 -0.0151787270691139 -0.0170693612016456 -0.593434073224051 -0.545118580690886 -0.740891489443038 -0.0231071244208101 -0.0811641418278481 0.105731957363291 -0.685556233556962 -0.640957904227848 -0.61604125835443 -0.106951267670886 -0.043917596421519 -0.0432796815291139 -0.681838442962025 -0.751966864936709 -0.697494566341772 -0.497601764797468 -0.553373666037975 -0.497601764797468 -0.553373666037975 -0.604937158405063 -0.578704906620253 -0.549541215455696 -0.638159059506329 -0.725755331455696 -0.733202451341772 -0.585884180236709 -0.476278270977215 -0.637031117177215 -0.557389524759494 -0.461388474311392 -0.572909962396203 -0.618941900331646 -0.570732224816962 -0.721044252594937 -0.603666431189873 -0.548731854707722 -0.759543192 -0.630041423531646 -0.671636871859494 -0.604516924027848 -0.704955073977975 -0.629176224708861 -0.65707682435443 -0.545334716773418 -0.629639649265823 -0.574309190886076 -0.588138262490633 -0.671875412658228 -0.680907136127848 -0.740273008506329 -0.743558068670886
"STANDING" 29 0.298065974 -0.0212074130632308 -0.113542844907692 -0.510928486615385 -0.37229552998 -0.524171584015385 0.662147565076923 -0.0434121530769231 0.135831439167692 -0.957979060307692 -0.940892411384615 -0.924711803076923 0.0786218016923077 -0.0290505435103077 -0.00681762993846154 -0.537074769636923 -0.484948124761538 -0.677103953030769 -0.0241336854732308 -0.0637988470189231 0.0641306883769231 -0.633194779092308 -0.577477362661538 -0.554760941904615 -0.0927104907110769 -0.0544749486723077 -0.0582969776563077 -0.624847083538462 -0.699146722784615 -0.64314808346 -0.436880824347692 -0.493053078338462 -0.436880824347692 -0.493053078338462 -0.539329115027831 -0.516430960370769 -0.478946206353846 -0.534844815384615 -0.666566525523077 -0.681188363446154 -0.523756350546154 -0.407090967483077 -0.574448939476923 -0.507617847095385 -0.395573055984615 -0.538132516569231 -0.561410220105538 -0.516508349784615 -0.651052867353846 -0.553324202969231 -0.485838462615385 -0.702533084569231 -0.561109038476923 -0.602762997612308 -0.529583813661539 -0.658076685769231 -0.569688414092308 -0.605832895923077 -0.4784899756 -0.582364677076923 -0.512878094486154 -0.525580993846154 -0.581584061898462 -0.588754758861538 -0.685299726384615 -0.699126768292308
"STANDING" 30 0.299617452372881 -0.0193977128242373 -0.119553045525424 -0.407425252050847 -0.263247979681356 -0.425408119977966 0.647406760813559 -0.078431234779661 0.112418048791525 -0.970254422033898 -0.95404592661017 -0.942470423389831 0.103973554864407 0.0063040102559322 -0.0401372216869492 -0.438259670915254 -0.390282583033898 -0.615853083983051 -0.0736965110650847 -0.0357975856423729 0.0666693865677966 -0.564485142288136 -0.51345338940678 -0.495433468338983 -0.082951628779661 -0.0164381385172881 -0.0587214221576271 -0.570804589186441 -0.637223100237288 -0.607969336305085 -0.327800942067797 -0.395053716572881 -0.327800942067797 -0.395053716572881 -0.450444165376271 -0.411763070857627 -0.410194846805085 -0.479059472628814 -0.614338986525424 -0.624991897033898 -0.433578201169492 -0.304478212240678 -0.494399799169492 -0.399392537474576 -0.290923343154237 -0.43652789480678 -0.47596523408983 -0.430286296474576 -0.593175006915254 -0.449919126677966 -0.388027255405085 -0.637313391440678 -0.478666442932203 -0.538091834661017 -0.46875239730678 -0.593591240508475 -0.506816440338983 -0.553070604525424 -0.37399154739322 -0.503410624576271 -0.41535177579661 -0.412628729916102 -0.525163494810169 -0.540569726644068 -0.636885465610169 -0.638554988288136
"LAYING" 1 0.301074788 -0.0150414364082 -0.10937984674 -0.459991107156 -0.291999238662 -0.436030598146 0.6982104932 -0.0736044848 0.01941724954 -0.9627697998 -0.9485920778 -0.9345586978 0.0731973733 -0.019532790548 -0.031137319726 -0.50578184094 -0.42946147002 -0.6596696471 -0.038836014674 -0.0648994483074 0.08365672816 -0.5812180128 -0.563635489936 -0.51288005672 -0.07754089326 -0.049304081382 -0.0747848058172 -0.59490710152 -0.70706702424 -0.6400030958 -0.36871748864 -0.440881931044 -0.36871748864 -0.440881931044 -0.50165177096 -0.47855467152 -0.429071808544 -0.533466210722 -0.6614735548 -0.694653172298 -0.5093412422 -0.351766717484 -0.52721338844 -0.44297546664 -0.308486065036 -0.43474059168 -0.5383583518 -0.46956941572 -0.63960495464 -0.51704675604 -0.42495766883 -0.678276333 -0.51044847904 -0.6015003099 -0.5238751394 -0.6060403776 -0.54888385286 -0.55698395986 -0.43495070682 -0.53280942722 -0.478710510318 -0.48437401721 -0.587983497128 -0.58084912318 -0.70259721352 -0.70694314668
"LAYING" 2 0.302312978125 -0.0141712778402083 -0.109047202708333 -0.473797555458333 -0.306264420839583 -0.494499200833333 0.686960648895833 -0.0467780752708333 0.0731523360954167 -0.967524142291667 -0.952949917708333 -0.934136964791667 0.0384941600833333 -0.0173884316 -0.02377972656875 -0.508347164020833 -0.427879810166667 -0.676999387791667 -0.072750854755625 -0.042670531645625 0.0991927508354167 -0.571925441729167 -0.5956355085 -0.546029427708333 -0.0848476227166667 -0.0743584108875 -0.0605902995833333 -0.600192758333333 -0.714906197291667 -0.6349536425 -0.389875496441667 -0.463171876339583 -0.389875496441667 -0.463171876339583 -0.511207127020833 -0.482464715375 -0.466393177395833 -0.526342191979167 -0.669157076270833 -0.68854965504375 -0.5038643893125 -0.34843738895 -0.560450248033333 -0.463818249729167 -0.329206737652083 -0.501244580958333 -0.533899030416667 -0.467173371554167 -0.661139913333333 -0.52607065558125 -0.4237361623125 -0.691691358541667 -0.515288316895833 -0.617453479416667 -0.5317465274375 -0.593080922291667 -0.588935341958333 -0.59385085625 -0.448628619104167 -0.556872886708333 -0.477387090333333 -0.494275332083333 -0.580318767729167 -0.575365720895833 -0.697882600729167 -0.700312046395833
"LAYING" 3 0.303957287903226 -0.0188789769608065 -0.114006532967742 -0.52880070816129 -0.375951661629032 -0.487591380532258 0.640735968935484 -0.0248478085645161 0.0709624590612903 -0.960179110967742 -0.944496579193548 -0.925811109354839 0.0714520118854839 -0.00633860037419355 -0.0079467422483871 -0.550998045403226 -0.513834105596774 -0.709538600774194 0.00161164954387097 -0.102933357664516 0.109514498234516 -0.644612114677419 -0.59453251 -0.535728878870968 -0.101442158456452 -0.0350361010596774 -0.0887201624404839 -0.660334406129032 -0.738069661451613 -0.683270768887097 -0.435206052306452 -0.51674516768871 -0.435206052306452 -0.51674516768871 -0.563375507467742 -0.542605039029032 -0.500531655054194 -0.576020123225806 -0.706492695806452 -0.725873728387097 -0.545804753451613 -0.420127598774194 -0.579545420225806 -0.523458812998387 -0.394251130290323 -0.482811579904839 -0.580188271822581 -0.546241229506452 -0.689859932483871 -0.561788691096774 -0.511831077483871 -0.728008597419355 -0.581664868290323 -0.627884464177419 -0.532943433145161 -0.667380584516129 -0.581814579387097 -0.581231906612903 -0.516548153177419 -0.596586938225806 -0.536927951467742 -0.554509648274194 -0.62410291466129 -0.620268159032258 -0.72612546483871 -0.745736891774194
"LAYING" 4 0.305818016111111 -0.0232375804759259 -0.118741804925926 -0.368987391405556 -0.174572377955556 -0.38924335342963 0.728682954074074 -0.12363115887037 0.0622518361703704 -0.95891922 -0.946959125555556 -0.930633354444444 0.104590137185185 -0.0493033315703704 -0.0624595323487037 -0.412255120925926 -0.333711201396167 -0.634269501703333 -0.00606162938888889 -0.107435878096296 0.0830664141892593 -0.535290452888889 -0.481399184887037 -0.43822159537037 -0.091040477762963 -0.0381905520055556 -0.113241524809259 -0.551908219444444 -0.65906548562963 -0.569172482388889 -0.274661302274074 -0.347548812759259 -0.274661302274074 -0.347548812759259 -0.428211036703704 -0.386310031814815 -0.361036602851852 -0.449146460947037 -0.614254410407407 -0.630041839796296 -0.403181986296296 -0.228366305637037 -0.491969587925926 -0.358018314462963 -0.201154145776852 -0.386956147166667 -0.452973291703704 -0.371355027777778 -0.611097948351852 -0.423782020740741 -0.338492248488889 -0.656822556462963 -0.454192178214815 -0.534388664094444 -0.407112674177778 -0.564748752814815 -0.460393583296296 -0.504323979666667 -0.327908647648148 -0.463026297351852 -0.379559531355556 -0.401677092481481 -0.503475038362963 -0.511116742148148 -0.640510555759259 -0.643555932962963
"LAYING" 5 0.307710791346154 -0.0133140075788462 -0.116720134634615 -0.389520530711538 -0.209533358934808 -0.372039429596154 0.688194226730769 -0.110658124365385 0.0729274414696154 -0.956124356153846 -0.941976858461538 -0.9375379325 0.066103981025 -0.0320599632232692 -0.0226945872980192 -0.424258939461538 -0.374081573115385 -0.639950593269231 0.0196154867307692 -0.120047533980769 0.0920658451923077 -0.546324136769231 -0.480428591461538 -0.412194542057692 -0.0828856549211539 -0.0280955093480769 -0.0727343522519231 -0.570439446717308 -0.659979928269231 -0.578941866307692 -0.290427272019231 -0.374597156730769 -0.290427272019231 -0.374597156730769 -0.438283363798077 -0.423656806019231 -0.363322102134615 -0.444407587590385 -0.616758980576923 -0.651915437384615 -0.407493781961538 -0.259630221276923 -0.475890364269231 -0.384768871057692 -0.235960856192308 -0.369933358813462 -0.450738382463462 -0.408550025795019 -0.612014999038462 -0.449529719788462 -0.379934453653846 -0.667580409346154 -0.472576569211538 -0.527628848653846 -0.39540103925 -0.5730815155 -0.462078970942308 -0.475734221326923 -0.356962929955769 -0.484465145384615 -0.408415777057692 -0.449670133530769 -0.513391196413462 -0.497483766673077 -0.655111456230769 -0.673642016615385
"LAYING" 6 0.309713012280702 -0.0163021181508772 -0.125311853217544 -0.318121874210526 -0.152789090929825 -0.343434739245614 0.810269794035088 -0.136588488894737 -0.0318290058736842 -0.960000464561404 -0.936682482280702 -0.928611014035088 0.0144066399473684 0.0276053078745614 -1.55678701754379e-05 -0.331819379915789 -0.29332719784386 -0.560290645385965 -0.00788624070570175 -0.106845116552632 0.0494573062003509 -0.494572541263158 -0.446011805736842 -0.428876144578947 -0.105166973435544 -0.0104241568824561 -0.0282745176749123 -0.473597143912281 -0.600031667542105 -0.545117787192982 -0.226003788234561 -0.304328074417544 -0.226003788234561 -0.304328074417544 -0.353429408280702 -0.311494366073684 -0.327045299710526 -0.421593281491228 -0.553292507421053 -0.578072481526316 -0.327640563280702 -0.18945629634386 -0.422021353280702 -0.317101087491228 -0.191254039189474 -0.358533339 -0.36670543127193 -0.336328857715789 -0.526294094438597 -0.356216148982456 -0.294641001226316 -0.594159154754386 -0.394758518666667 -0.473238068631579 -0.399625315145614 -0.529287973280702 -0.438712060982456 -0.495378507842105 -0.282161908992456 -0.428614633596491 -0.304819759435088 -0.326455481070175 -0.460094707175439 -0.499784604912281 -0.580055554789474 -0.606975965298246
"LAYING" 7 0.311728793269231 -0.0213448270248077 -0.115009208346154 -0.371297101211538 -0.201070064928846 -0.366374737269231 0.782985428269231 -0.127667444290385 0.00864066050384615 -0.955865016153846 -0.9400413125 -0.919115950576923 0.0384263925192308 -0.0307094736884615 -0.0236810605980769 -0.429094623686538 -0.368725668788462 -0.612111131807692 -0.0510175122117308 -0.0606120162480769 0.0746854504823077 -0.568466708353846 -0.522380594234615 -0.458963531365385 -0.0804970461173077 -0.0474817404980769 -0.0489886174288462 -0.579675927557692 -0.679315509557692 -0.599555810157692 -0.271281101884615 -0.3646527139 -0.271281101884615 -0.3646527139 -0.432188532653846 -0.417583956942308 -0.39696172075 -0.503688925326923 -0.631915783846154 -0.677546171538462 -0.416172258365385 -0.249016489288462 -0.459850353480769 -0.356685631865385 -0.228817294613462 -0.369838828534615 -0.466976920313462 -0.403057550019231 -0.590414305961538 -0.441943397811538 -0.374911929307692 -0.633404173134615 -0.481687186361538 -0.555101380615385 -0.441757852146154 -0.597977086769231 -0.510854522605769 -0.516602962115385 -0.358812568882692 -0.4692108655 -0.404654143538462 -0.440929365198077 -0.550759273461538 -0.560516871490385 -0.676061833346154 -0.703717089230769
